,date,state,positive,totalTestResults,death,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,Dose1_Total,Dose1_Total_pct,Dose1_65Plus,Dose1_65Plus_pct,Complete_Total,Complete_Total_pct,Complete_65Plus,Complete_65Plus_pct
5409,2020-10-01,Indiana,121176.0,2159880.0,3645.0,1157,6724,1387731,26618,1387731,13,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2020-10-01,Alabama,155744.0,1138732.0,2548.0,1043,6095,1156314,6693,1156314,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,2020-10-01,Arkansas,84821.0,1042616.0,1384.0,1124,11978,1045906,12899,1045906,15,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,2020-10-01,California,813687.0,14771851.0,15888.0,3062,0,813687,66649,813687,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16166,2020-10-01,Texas,752501.0,6648792.0,15823.0,3534,0,752501,49963,752501,112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13582,2020-10-01,Oklahoma,88369.0,1215441.0,1035.0,1170,10243,1223964,11413,1215441,4,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18837,2020-10-01,Wyoming,6083.0,181814.0,53.0,135,0,101295,3441,101295,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17308,2020-10-01,Virginia,148721.0,2074236.0,3228.0,450,0,149047,24248,148721,20,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16902,2020-10-01,Vermont,1759.0,286326.0,58.0,3,1004,162367,3591,162367,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15062,2020-10-01,South Carolina,148323.0,1316454.0,3400.0,381,6975,1316454,7356,1316454,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18095,2020-10-01,West Virginia,16024.0,560913.0,354.0,176,0,16024,5133,16024,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7610,2020-10-01,Maryland,125510.0,2629898.0,3949.0,785,9408,1628200,23985,1628200,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3930,2020-10-01,Georgia,319334.0,2954392.0,7063.0,1308,0,319334,20713,319334,42,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9126,2020-10-01,Mississippi,98886.0,737729.0,2979.0,696,0,737729,696,737729,10,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11374,2020-10-01,New Jersey,211174.0,3618931.0,16127.0,716,0,3618931,716,3618931,5,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8021,2020-10-01,Massachusetts,132870.0,4125104.0,9480.0,754,17451,2254770,74487,2254770,24,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,2020-10-01,Arizona,219212.0,2216176.0,5674.0,705,13119,1475972,22709,1475972,24,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4665,2020-10-01,Idaho,42048.0,309156.0,469.0,614,1963,313018,2450,313018,5,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8760,2020-10-01,Minnesota,100200.0,2055888.0,2102.0,1066,13808,1429575,25721,1429575,13,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15428,2020-10-01,South Dakota,23136.0,272734.0,236.0,747,3487,195003,2992,195003,13,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13216,2020-10-01,Ohio,155314.0,3235757.0,4817.0,1327,0,155314,33128,155314,13,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14693,2020-10-01,Rhode Island,24914.0,786200.0,1117.0,166,2732,343499,16378,343499,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6510,2020-10-01,Kentucky,69728.0,1399762.0,1191.0,888,0,69728,23775,69728,17,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2422,2020-10-01,Connecticut,57742.0,1846242.0,4511.0,192,0,57742,26763,57742,3,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6876,2020-10-01,Louisiana,168009.0,2334745.0,5519.0,551,15590,2334745,16141,2334745,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8022,2020-10-02,Massachusetts,133631.0,4200018.0,9490.0,761,20698,2276229,74914,2276229,10,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6144,2020-10-02,Kansas,61111.0,531117.0,698.0,1362,8305,531117,9667,531117,20,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,2020-10-02,Arkansas,85779.0,1054260.0,1391.0,958,10866,1057730,11644,1057730,7,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9127,2020-10-02,Mississippi,99558.0,738401.0,2999.0,672,0,738401,672,738401,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9493,2020-10-02,Missouri,129397.0,1875678.0,2144.0,1485,9286,1326189,19692,1326189,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6511,2020-10-02,Kentucky,70727.0,1422520.0,1197.0,999,0,70727,22758,70727,6,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15063,2020-10-02,South Carolina,149185.0,1338052.0,3409.0,862,20736,1338052,21598,1338052,9,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10246,2020-10-02,Nebraska,46185.0,634687.0,493.0,621,4101,464264,9733,464264,15,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2790,2020-10-02,Delaware,20937.0,433551.0,642.0,150,1916,290283,2006,290283,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3931,2020-10-02,Georgia,320634.0,2970013.0,7106.0,1300,0,320634,15621,320634,43,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5035,2020-10-02,Illinois,300385.0,5763128.0,8992.0,2456,0,300385,72691,300385,52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13217,2020-10-02,Ohio,156809.0,3272614.0,4905.0,1495,0,156809,36857,156809,88,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,2020-10-02,Arizona,219763.0,2236164.0,5693.0,551,6657,1483180,19988,1483180,19,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14322,2020-10-02,Pennsylvania,161284.0,3114903.0,8179.0,1161,15332,2066255,34928,2066255,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1681,2020-10-02,California,817277.0,14868431.0,15986.0,3590,0,817277,96580,817277,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11743,2020-10-02,New Mexico,30000.0,935401.0,887.0,339,0,30000,7012,30000,5,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12483,2020-10-02,North Carolina,214684.0,3098503.0,3608.0,1775,0,214684,39874,214684,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13952,2020-10-02,Oregon,33862.0,1098803.0,560.0,353,5719,691945,11944,691945,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18838,2020-10-02,Wyoming,6214.0,184586.0,53.0,131,1852,103278,2772,103278,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16167,2020-10-02,Texas,756004.0,6699098.0,15895.0,3503,0,756004,50306,756004,72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7611,2020-10-02,Maryland,126222.0,2660800.0,3950.0,712,10873,1639785,30902,1639785,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,2020-10-02,Alaska,8167.0,469290.0,57.0,141,0,8167,6967,8167,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14694,2020-10-02,Rhode Island,25076.0,797014.0,1118.0,162,2248,345909,10814,345909,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4666,2020-10-02,Idaho,42561.0,311337.0,472.0,513,1783,315314,2181,315314,3,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8761,2020-10-02,Minnesota,101366.0,2086963.0,2112.0,1166,16309,1447050,31075,1447050,10,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11375,2020-10-02,New Jersey,212012.0,3677510.0,16131.0,838,57741,3677510,58579,3677510,4,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,2020-10-02,Colorado,71898.0,1396346.0,2057.0,680,10033,937921,19426,937921,3,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18096,2020-10-02,West Virginia,16307.0,570782.0,355.0,283,0,16307,9869,16307,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16903,2020-10-02,Vermont,1773.0,291452.0,58.0,14,899,163280,5126,163280,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17309,2020-10-02,Virginia,149687.0,2094361.0,3250.0,966,0,149987,20125,149687,22,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6877,2020-10-02,Louisiana,168826.0,2357449.0,5545.0,817,21887,2357449,22704,2357449,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2423,2020-10-02,Connecticut,58297.0,1873291.0,4513.0,555,0,58297,27049,58297,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15429,2020-10-02,South Dakota,23522.0,282666.0,237.0,386,872,196261,9932,196261,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8394,2020-10-02,Michigan,139996.0,3759598.0,7110.0,984,0,139996,40411,139996,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12114,2020-10-02,New York,461629.0,10976024.0,25497.0,1598,0,461629,119493,461629,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13583,2020-10-02,Oklahoma,89559.0,1230160.0,1044.0,1190,13529,1236445,14719,1230160,9,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5777,2020-10-02,Iowa,87559.0,775992.0,1372.0,925,4124,775992,5049,775992,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12849,2020-10-02,North Dakota,22641.0,626450.0,267.0,471,936,244259,7119,244259,8,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,2020-10-02,Alabama,156698.0,1145601.0,2550.0,954,6042,1163310,6869,1163310,2,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5410,2020-10-02,Indiana,122640.0,2186481.0,3656.0,1464,9327,1398522,26601,1398522,11,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9859,2020-10-02,Montana,13855.0,353362.0,186.0,355,0,13855,4653,13855,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16533,2020-10-02,Utah,75157.0,1078399.0,474.0,1107,6881,835124,11494,835124,15,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17729,2020-10-02,Washington,90990.0,1884074.0,2132.0,618,0,90990,15985,90990,6,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300,2020-10-02,Hawaii,12694.0,419196.0,139.0,105,1712,300459,3229,300459,3,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7243,2020-10-02,Maine,5468.0,439568.0,142.0,37,0,5468,6783,5468,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3562,2020-10-02,Florida,703212.0,8164667.0,14730.0,2610,23026,5346953,70613,5342929,111,170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18466,2020-10-02,Wisconsin,134948.0,2411834.0,1363.0,2825,10850,1580711,31882,1580519,5,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10983,2020-10-02,New Hampshire,8534.0,455869.0,442.0,217,1957,278008,5055,278008,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3158,2020-10-02,District of Columbia,15423.0,394118.0,629.0,65,0,15423,3938,15423,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10614,2020-10-02,Nevada,81182.0,1041566.0,1609.0,772,4306,706635,8913,706635,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15797,2020-10-02,Tennessee,198403.0,2910999.0,2515.0,971,0,198403,16124,198403,14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18467,2020-10-03,Wisconsin,138002.0,2440309.0,1383.0,3054,11192,1594941,28475,1594765,20,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6145,2020-10-03,Kansas,61111.0,531117.0,698.0,0,0,531117,0,531117,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5036,2020-10-03,Illinois,302827.0,5834762.0,9023.0,2442,0,302827,71634,302827,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6878,2020-10-03,Louisiana,168826.0,2357449.0,5545.0,0,0,2357449,0,2357449,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9494,2020-10-03,Missouri,131105.0,1898178.0,2169.0,1708,11659,1339556,22500,1339556,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13584,2020-10-03,Oklahoma,90748.0,1247822.0,1051.0,1189,16473,1254740,17662,1247822,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4301,2020-10-03,Hawaii,12788.0,422861.0,142.0,94,1660,302213,3665,302213,3,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7244,2020-10-03,Maine,5486.0,444593.0,142.0,18,0,5486,5025,5486,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6512,2020-10-03,Kentucky,72001.0,1434524.0,1205.0,1274,0,72001,12004,72001,8,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051,2020-10-03,Colorado,72555.0,1414336.0,2060.0,657,8817,947395,17990,947395,3,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11376,2020-10-03,New Jersey,213057.0,3678555.0,16135.0,1045,0,3678555,1045,3678555,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682,2020-10-03,California,819436.0,14998888.0,16074.0,2159,0,819436,130457,819436,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8762,2020-10-03,Minnesota,102787.0,2116038.0,2126.0,1421,14061,1462532,29075,1462532,14,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4667,2020-10-03,Idaho,43238.0,314442.0,474.0,677,2552,318543,3105,318543,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14695,2020-10-03,Rhode Island,25245.0,809951.0,1119.0,169,2535,348613,12937,348613,1,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18839,2020-10-03,Wyoming,6365.0,185362.0,53.0,151,0,103429,776,103429,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,2020-10-03,Alaska,8306.0,473256.0,58.0,139,0,8306,3966,8306,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7612,2020-10-03,Maryland,126819.0,2688866.0,3957.0,597,9343,1649725,28066,1649725,7,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16168,2020-10-03,Texas,763010.0,6755155.0,15992.0,7006,0,763010,56057,763010,97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2791,2020-10-03,Delaware,21125.0,438318.0,645.0,188,1987,292458,4767,292458,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12850,2020-10-03,North Dakota,23084.0,632299.0,274.0,443,1254,245956,5849,245956,7,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,2020-10-03,Arizona,220399.0,2255630.0,5705.0,636,9040,1492856,19466,1492856,12,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10247,2020-10-03,Nebraska,46977.0,644632.0,493.0,792,4912,469968,9945,469968,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3159,2020-10-03,District of Columbia,15473.0,397549.0,629.0,50,0,15473,3431,15473,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15798,2020-10-03,Tennessee,199595.0,2928809.0,2560.0,1192,0,199595,17810,199595,45,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5778,2020-10-03,Iowa,88470.0,781309.0,1377.0,911,4406,781309,5317,781309,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3563,2020-10-03,Florida,705965.0,8222917.0,14803.0,2753,22151,5371885,58250,5367833,73,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12484,2020-10-03,North Carolina,216886.0,3133929.0,3629.0,2202,0,216886,35426,216886,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13953,2020-10-03,Oregon,34163.0,1110713.0,563.0,301,5047,697293,11910,697293,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11744,2020-10-03,New Mexico,30296.0,941512.0,890.0,296,0,30296,6111,30296,3,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16534,2020-10-03,Utah,76225.0,1089734.0,476.0,1068,6692,842884,11335,842884,2,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9860,2020-10-03,Montana,14356.0,354783.0,186.0,501,0,14356,1421,14356,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5411,2020-10-03,Indiana,124059.0,2212210.0,3669.0,1419,8534,1408475,25729,1408475,13,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,2020-10-03,Alabama,158380.0,1156045.0,2558.0,1682,9707,1174699,10444,1174699,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,2020-10-03,Arkansas,86525.0,1064738.0,1407.0,746,9936,1068412,10478,1068412,16,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12115,2020-10-03,New York,463360.0,11110291.0,25505.0,1731,0,463360,134267,463360,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10615,2020-10-03,Nevada,81708.0,1048907.0,1620.0,526,3049,710210,7341,710210,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18097,2020-10-03,West Virginia,16468.0,577315.0,357.0,161,0,16468,6533,16468,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14323,2020-10-03,Pennsylvania,161284.0,3146795.0,8199.0,0,0,2066255,31892,2066255,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8395,2020-10-03,Michigan,141271.0,3800035.0,7124.0,1275,0,141271,40437,141271,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13218,2020-10-03,Ohio,157966.0,3318194.0,4925.0,1157,0,157966,45580,157966,20,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15064,2020-10-03,South Carolina,150891.0,1339758.0,3442.0,1706,0,1339758,1706,1339758,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8023,2020-10-03,Massachusetts,134303.0,4265786.0,9507.0,672,13213,2290114,65768,2290114,17,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17730,2020-10-03,Washington,91570.0,1905759.0,2143.0,580,0,91570,21685,91570,11,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15430,2020-10-03,South Dakota,23986.0,285823.0,248.0,464,1294,198019,3157,198019,11,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16904,2020-10-03,Vermont,1782.0,296511.0,58.0,9,853,164142,5059,164142,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17310,2020-10-03,Virginia,150803.0,2113878.0,3270.0,1116,0,151109,19517,150803,20,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3932,2020-10-03,Georgia,322078.0,3001381.0,7134.0,1444,0,322078,31368,322078,28,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10984,2020-10-03,New Hampshire,8597.0,461049.0,442.0,63,1647,279718,5180,279718,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2424,2020-10-03,Connecticut,58297.0,1896655.0,4513.0,0,0,58297,23364,58297,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9128,2020-10-03,Mississippi,100167.0,739010.0,3011.0,609,0,739010,609,739010,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12485,2020-10-04,North Carolina,217496.0,3165818.0,3634.0,610,0,217496,31889,217496,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7245,2020-10-04,Maine,5519.0,452527.0,142.0,33,0,5519,7934,5519,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18098,2020-10-04,West Virginia,16628.0,584655.0,358.0,160,0,16628,7340,16628,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3564,2020-10-04,Florida,707751.0,8272347.0,14845.0,1786,18547,5392219,49430,5388166,42,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10248,2020-10-04,Nebraska,47403.0,649868.0,497.0,426,2959,473353,5236,473353,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3160,2020-10-04,District of Columbia,15519.0,399825.0,631.0,46,0,15519,2276,15519,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10616,2020-10-04,Nevada,82100.0,1053674.0,1623.0,392,2787,713389,4767,713389,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17731,2020-10-04,Washington,92198.0,1922956.0,2142.0,628,0,92198,17197,92198,-1,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15799,2020-10-04,Tennessee,201210.0,2962084.0,2577.0,1615,0,201210,33275,201210,17,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11745,2020-10-04,New Mexico,30477.0,947945.0,892.0,181,0,30477,6433,30477,2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8396,2020-10-04,Michigan,141271.0,3800035.0,7124.0,0,0,141271,0,141271,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15431,2020-10-04,South Dakota,24418.0,289884.0,248.0,432,1324,199775,4061,199775,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9495,2020-10-04,Missouri,132431.0,1916747.0,2173.0,1326,9863,1350745,18569,1350745,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16535,2020-10-04,Utah,77618.0,1099329.0,478.0,1393,5553,849830,9595,849830,2,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10985,2020-10-04,New Hampshire,8645.0,465878.0,443.0,48,0,279766,4829,279766,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9129,2020-10-04,Mississippi,100488.0,739331.0,3013.0,321,0,739331,321,739331,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5412,2020-10-04,Indiana,125146.0,2220593.0,3674.0,1087,8501,1418063,8383,1418063,5,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6146,2020-10-04,Kansas,61111.0,531117.0,698.0,0,0,531117,0,531117,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9861,2020-10-04,Montana,14635.0,357413.0,187.0,279,0,14635,2630,14635,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2020-10-04,Alabama,159169.0,1162518.0,2558.0,789,5754,1181242,6473,1181242,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,2020-10-04,Arkansas,87013.0,1072343.0,1425.0,488,7150,1076050,7605,1076050,18,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5779,2020-10-04,Iowa,89096.0,785567.0,1382.0,626,3632,785567,4258,785567,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7613,2020-10-04,Maryland,127290.0,2715230.0,3958.0,471,9651,1659847,26364,1659847,1,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18840,2020-10-04,Wyoming,6504.0,186034.0,53.0,139,0,103568,672,103568,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13954,2020-10-04,Oregon,34511.0,1120616.0,571.0,348,4262,701903,9903,701903,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14696,2020-10-04,Rhode Island,25369.0,818752.0,1120.0,124,1833,350570,8801,350570,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12851,2020-10-04,North Dakota,23495.0,638320.0,277.0,411,1170,247537,6021,247537,3,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4302,2020-10-04,Hawaii,12921.0,427843.0,153.0,133,1803,304149,4982,304149,11,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,2020-10-04,Arizona,220754.0,2266217.0,5706.0,355,7647,1500858,10587,1500858,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16905,2020-10-04,Vermont,1788.0,300650.0,58.0,6,609,164757,4139,164757,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13219,2020-10-04,Ohio,158907.0,3360328.0,4925.0,941,0,158907,42134,158907,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052,2020-10-04,Colorado,73076.0,1430540.0,2068.0,521,7903,955819,16204,955819,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6513,2020-10-04,Kentucky,72617.0,1434524.0,1209.0,616,0,72617,0,72617,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11377,2020-10-04,New Jersey,213758.0,3739650.0,16136.0,701,60394,3739650,61095,3739650,1,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17311,2020-10-04,Virginia,151870.0,2113878.0,3273.0,1067,0,152152,0,151870,3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8763,2020-10-04,Minnesota,103826.0,2146411.0,2133.0,1039,16648,1480219,30373,1480219,7,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4668,2020-10-04,Idaho,43702.0,316370.0,480.0,464,1571,320578,1928,320578,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683,2020-10-04,California,823729.0,15160287.0,16120.0,4293,0,823729,161399,823729,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18468,2020-10-04,Wisconsin,139928.0,2466174.0,1388.0,1926,8950,1605829,25865,1605641,5,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14324,2020-10-04,Pennsylvania,163535.0,3171518.0,8216.0,2251,26664,2095170,24723,2095170,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6879,2020-10-04,Louisiana,169719.0,2383670.0,5577.0,893,25328,2383670,26221,2383670,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12116,2020-10-04,New York,464582.0,11220620.0,25519.0,1222,0,464582,110329,464582,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13585,2020-10-04,Oklahoma,91317.0,1248391.0,1052.0,569,0,1255309,569,1248391,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
